"EC2V","532300","181400","51","0","London"
"EC2Y","532100","181900","51","0","London"
"EC3","533000","181200","51","0","London"
"EC3A","533100","181400","51","0","London"
"EC3M","533000","181100","51","0","London"
"EC3N","533300","181100","51","0","London"
"EC3P","531700","181900","51","0","London"
"EC3R","532900","181000","51","0","London"
"EC3V","532800","181200","51","0","London"
"EC4","531800","181300","51","0","London"
"EC4A","531300","181400","51","0","London"
"EC4M","531800","181300","51","0","London"
"EC4N","532300","181300","51","0","London"
"EC4R","532400","181000","51","0","London"
"EC4V","531900","181100","51","0","London"
"EC4Y","531300","181200","51","0","London"
"EH1","325800","673900","55","-3","Edinburgh"
"EH10","324400","670400","55","-3","Edinburgh"
"EH11","322000","671900","55","-3","Edinburgh"
"EH12","320600","672900","55","-3","Edinburgh"
"EH13","322400","669000","55","-3","Edinburgh"
"EH14","319800","669200","55","-3","Edinburgh"
"EH15","330600","673200","55","-3","Edinburgh"
"EH16","327900","670500","55","-3","Edinburgh"
"EH17","328600","668800","55","-3","Edinburgh"
"EH18","329800","665400","55","-3","Edinburgh"
"EH19","330900","665000","55","-3","Edinburgh"
"EH2","325400","674100","55","-3","Edinburgh"
"EH20","327700","665700","55","-3","Edinburgh"
"EH21","334700","672200","55","-3","Edinburgh"
"EH22","333700","666200","55","-3","Edinburgh"
"EH23","334200","661200","55","-3","Edinburgh"
"EH24","329100","662500","55","-3","Edinburgh"
"EH25","326500","663400","55","-3","Edinburgh"
"EH26","323400","660600","55","-3","Edinburgh"
"EH27","311000","667300","55","-3","Edinburgh"
"EH28","313400","671700","55","-3","Edinburgh"
"EH29","312700","674600","55","-3","Edinburgh"
"EH3","325100","674100","55","-3","Edinburgh"
"EH30","313700","677700","55","-3","Edinburgh"
"EH31","348500","682900","56","-2","Edinburgh"
"EH32","340800","675400","55","-2","Edinburgh"
"EH33","341000","672500","55","-2","Edinburgh"
"EH34","345000","668800","55","-2","Edinburgh"
"EH35","341100","669000","55","-2","Edinburgh"
"EH36","346700","662900","55","-2","Edinburgh"
"EH37","340000","663600","55","-2","Edinburgh"
"EH38","339800","655200","55","-2","Edinburgh"
"EH39","354500","684100","56","-2","Edinburgh"
"EH4","321500","675100","55","-3","Edinburgh"
"EH40","359100","677700","55","-2","Edinburgh"
"EH41","351600","673100","55","-2","Edinburgh"
"EH42","367300","678000","55","-2","Edinburgh"
"EH43","336400","637200","55","-3","Edinburgh"
"EH44","332900","636800","55","-3","Edinburgh"
"EH45","325000","640800","55","-3","Edinburgh"
"EH46","315300","650100","55","-3","Edinburgh"
"EH47","295900","664200","55","-3","Edinburgh"
"EH48","296000","668800","55","-3","Edinburgh"
"EH49","300300","677100","55","-3","Edinburgh"
"EH5","324100","676400","55","-3","Edinburgh"
"EH51","300000","681000","56","-3","Edinburgh"
"EH52","307400","672600","55","-3","Edinburgh"
"EH53","307700","667700","55","-3","Edinburgh"
"EH54","304700","667600","55","-3","Edinburgh"
"EH55","301600","662700","55","-3","Edinburgh"
"EH6","326700","676000","55","-3","Edinburgh"
"EH7","327300","674800","55","-3","Edinburgh"
"EH8","327400","673500","55","-3","Edinburgh"
"EH9","326000","671800","55","-3","Edinburgh"
"EN1","533700","196800","51","0","Enfield"
"EN10","536700","206500","51","0","Enfield"
"EN11","537500","209300","51","-7","Enfield"
"EN2","532000","197300","51","0","Enfield"
"EN3","535700","197400","51","0","Enfield"
"EN4","527300","196000","51","0","Enfield"
"EN5","524900","196100","51","0","Enfield"
"EN6","526000","201700","51","0","Enfield"
"EN7","533600","203100","51","0","Enfield"
"EN8","536000","201800","51","0","Enfield"
"EN9","539200","201500","51","0","Enfield"
"EX1","293800","92900","50","-3","Exeter"
"EX10","312100","88900","50","-3","Exeter"
"EX11","309200","94900","50","-3","Exeter"
"EX12","323700","90200","50","-3","Exeter"
"EX13","329000","99100","50","-3","Exeter"
"EX14","316200","102200","50","-3","Exeter"
"EX15","305800","109500","50","-3","Exeter"
"EX16","295200","114800","50","-3","Exeter"
"EX17","280100","102800","50","-3","Exeter"
"EX18","267300","113100","50","-3","Exeter"
"EX19","259000","110600","50","-4","Exeter"
"EX2","292900","91200","50","-3","Exeter"
"EX20","257600","96500","50","-4","Exeter"
"EX21","244400","103000","50","-4","Exeter"
"EX22","233300","105900","50","-4","Exeter"
"EX23","221600","105800","50","-4","Exeter"
"EX24","323200","93800","50","-3","Exeter"
"EX3","297000","88500","50","-3","Exeter"
"EX31","255500","133900","51","-4","Exeter"
"EX32","258600","132200","51","-4","Exeter"
"EX33","248200","137200","51","-4","Exeter"
"EX34","253100","146500","51","-4","Exeter"
"EX35","272400","148800","51","-3","Exeter"
"EX36","274300","125700","51","-3","Exeter"
"EX37","263000","121800","50","-3","Exeter"
"EX38","248900","118300","50","-4","Exeter"
"EX39","242500","126300","51","-4","Exeter"
"EX4","292300","93500","50","-3","Exeter"
"EX5","298500","96300","50","-3","Exeter"
"EX6","287200","87700","50","-3","Exeter"
"EX7","295800","78000","50","-3","Exeter"
"EX8","300900","82100","50","-3","Exeter"
"EX9","306500","83000","50","-3","Exeter"
"FK1","288100","678400","55","-3","Falkirk"
"FK10","289300","692800","56","-3","Falkirk"
"FK11","285100","696800","56","-3","Falkirk"
"FK12","288200","697000","56","-3","Falkirk"
"FK13","291900","696700","56","-3","Falkirk"
"FK14","296900","698200","56","-3","Falkirk"
"FK15","279100","702800","56","-3","Falkirk"
"FK16","272200","701700","56","-4","Falkirk"
"FK17","262500","707500","56","-4","Falkirk"
"FK18","256100","717100","56","-4","Falkirk"
"FK19","257100","722200","56","-4","Falkirk"
"FK2","290600","680500","56","-3","Falkirk"
"FK20","237700","726900","56","-4","Falkirk"
"FK21","257100","732800","56","-4","Falkirk"
"FK3","292800","681100","56","-3","Falkirk"
"FK4","281100","679900","55","-3","Falkirk"
"FK5","286700","682900","56","-3","Falkirk"
"FK6","280700","682600","56","-3","Falkirk"
"FK7","280800","691000","56","-3","Falkirk"
"FK8","272600","695000","56","-4","Falkirk"
"FK9","279500","696100","56","-3","Falkirk"
"FY1","331200","436000","53","-3","Blackpool"
"FY2","331700","439300","53","-3","Blackpool"
"FY3","332800","436600","53","-3","Blackpool"
"FY4","332300","433300","53","-3","Blackpool"
"FY5","332900","442500","53","-3","Blackpool"
"FY6","335500","441800","53","-2","Blackpool"
"FY7","332600","447200","53","-3","Blackpool"
"FY8","334000","428700","53","-3","Blackpool"
"G1","259400","665300","55","-4","Glasgow"
"G11","255400","666900","55","-4","Glasgow"
"G12","256100","667600","55","-4","Glasgow"
"G13","253300","669200","55","-4","Glasgow"
"G14","253100","667800","55","-4","Glasgow"
"G15","252200","671000","55","-4","Glasgow"
"G2","258900","665700","55","-4","Glasgow"
"G20","257300","668200","55","-4","Glasgow"
"G21","261100","667500","55","-4","Glasgow"
"G22","259300","668600","55","-4","Glasgow"
"G23","257200","670000","55","-4","Glasgow"
"G3","257800","666000","55","-4","Glasgow"
"G31","261800","664900","55","-4","Glasgow"
"G32","264600","663800","55","-4","Glasgow"
"G33","264500","666600","55","-4","Glasgow"
"G34","267900","665900","55","-4","Glasgow"
"G4","259100","666200","55","-4","Glasgow"
"G40","260900","663900","55","-4","Glasgow"
"G41","257100","662900","55","-4","Glasgow"
"G42","258700","662200","55","-4","Glasgow"
"G43","256600","660700","55","-4","Glasgow"
"G44","258700","660200","55","-4","Glasgow"
"G45","260200","659100","55","-4","Glasgow"
"G46","255500","659200","55","-4","Glasgow"
"G5","259000","663900","55","-4","Glasgow"
"G51","255200","665100","55","-4","Glasgow"
"G52","253000","664100","55","-4","Glasgow"
"G53","252700","661200","55","-4","Glasgow"
"G60","246700","672600","55","-4","Glasgow"
"G61","254400","672000","55","-4","Glasgow"
"G62","255100","674600","55","-4","Glasgow"
"G63","252700","685800","56","-4","Glasgow"
"G64","261500","670900","55","-4","Glasgow"
"G65","271600","677500","55","-4","Glasgow"
"G66","265500","674000","55","-4","Glasgow"
"G67","276000","674500","55","-3","Glasgow"
"G68","274500","675200","55","-4","Glasgow"
"G69","268500","666500","55","-4","Glasgow"
"G71","270200","660700","55","-4","Glasgow"
"G72","266600","658800","55","-4","Glasgow"
"G73","261800","660700","55","-4","Glasgow"
"G74","263700","655000","55","-4","Glasgow"
"G76","257500","656200","55","-4","Glasgow"
"G77","253900","655800","55","-4","Glasgow"
"G78","249000","658100","55","-4","Glasgow"
"G81","249600","671500","55","-4","Glasgow"
"G82","239300","676200","55","-4","Glasgow"
"G83","238900","682900","56","-4","Glasgow"
"G84","228400","683500","56","-4","Glasgow"
"GL1","383500","218000","51","-2","Gloucester"
"GL10","380400","205000","51","-2","Gloucester"
"GL11","375400","199000","51","-2","Gloucester"
"GL12","373400","191900","51","-2","Gloucester"
"GL13","368300","199500","51","-2","Gloucester"
"GL14","367000","213300","51","-2","Gloucester"
"GL15","362000","204400","51","-2","Gloucester"
"GL16","357900","211000","51","-2","Gloucester"
"GL17","364600","217600","51","-2","Gloucester"
"GL18","371500","227100","51","-2","Gloucester"
"GL19","380300","227200","51","-2","Gloucester"
"GL2","381600","216500","51","-2","Gloucester"
"GL20","391100","233900","52","-2","Gloucester"
"GL3","387800","218500","51","-2","Gloucester"
"GL4","385100","216000","51","-2","Gloucester"
"GL5","384900","204500","51","-2","Gloucester"
"GL50","394500","222400","51","-2","Gloucester"
"GL51","392600","222300","51","-2","Gloucester"
"GL52","396000","224200","51","-2","Gloucester"
"GL53","395400","220300","51","-2","Gloucester"
"GL54","409400","222100","51","-1","Gloucester"
"GL55","415900","240300","52","-1","Gloucester"
"GL56","420300","232300","51","-1","Gloucester"
"GL6","386800","204100","51","-2","Gloucester"
"GL7","407100","201600","51","-1","Gloucester"
"GL8","388200","193700","51","-2","Gloucester"
"GL9","379400","184400","51","-2","Gloucester"
"GU1","500200","150300","51","0","Guildford"
"GU10","484100","145000","51","0","Guildford"
"GU11","486400","150700","51","0","Guildford"
"GU12","488600","151100","51","0","Guildford"
"GU13","481100","153500","51","0","Guildford"
"GU14","486400","155600","51","0","Guildford"
"GU15","487800","160300","51","0","Guildford"
"GU16","488600","157700","51","0","Guildford"
"GU17","484600","159700","51","0","Guildford"
"GU18","492600","161900","51","0","Guildford"
"GU19","491200","163100","51","0","Guildford"
"GU2","498300","150500","51","0","Guildford"
"GU20","493500","164100","51","0","Guildford"
"GU21","499100","158900","51","0","Guildford"
"GU22","501100","158000","51","0","Guildford"
"GU23","504000","156400","51","0","Guildford"
"GU24","495700","159900","51","0","Guildford"
"GU25","499500","167900","51","0","Guildford"
"GU26","487800","135600","51","0","Guildford"
"GU27","489800","132200","51","0","Guildford"
"GU28","496200","122200","50","0","Guildford"
"GU29","488000","121300","50","0","Guildford"
"GU3","496100","150600","51","0","Guildford"
"GU30","483900","131300","51","0","Guildford"
"GU31","477000","122500","50","0","Guildford"
"GU32","472300","123800","51","0","Guildford"
"GU33","477700","128400","51","0","Guildford"
"GU34","471100","138300","51","0","Guildford"
"GU35","480700","135900","51","0","Guildford"
"GU4","501900","150400","51","0","Guildford"
"GU46","481800","160500","51","0","Guildford"
"GU47","484400","161700","51","0","Guildford"
"GU5","503700","145900","51","0","Guildford"
"GU51","480900","154500","51","0","Guildford"
"GU52","481100","152400","51","0","Guildford"
"GU6","506200","139100","51","0","Guildford"
"GU7","497100","144300","51","0","Guildford"
"GU8","495100","140000","51","0","Guildford"
"GU9","484300","147300","51","0","Guildford"
"HA0","517600","184900","51","0","Harrow"
"HA1","515300","188100","51","0","Harrow"
"HA2","513800","187400","51","0","Harrow"
"HA3","516400","189600","51","0","Harrow"
"HA4","510200","186900","51","0","Harrow"
"HA5","511900","189700","51","0","Harrow"
"HA6","509400","191400","51","0","Harrow"
"HA7","517200","191500","51","0","Harrow"
"HA8","519600","191700","51","0","Harrow"
"HA9","518800","185900","51","0","Harrow"
"HD1","414000","416700","53","-1","Huddersfield"
"HD2","414900","419100","53","-1","Huddersfield"
"HD3","411400","417400","53","-1","Huddersfield"
"HD4","413500","414500","53","-1","Huddersfield"
"HD5","416800","416800","53","-1","Huddersfield"
"HD6","414400","422800","53","-1","Huddersfield"
"HD7","408200","414200","53","-1","Huddersfield"
"HD8","421200","411700","53","-1","Huddersfield"
"HD9","413600","409300","53","-1","Huddersfield"
"HG1","430600","456100","54","-1","Harrogate"
"HG2","431100","454700","53","-1","Harrogate"
"HG3","425100","459500","54","-1","Harrogate"
"HG4","428300","473500","54","-1","Harrogate"
"HG5","435600","457600","54","-1","Harrogate"
"HP1","504400","207400","51","0","Hemel Hempstead"
"HP10","489900","190900","51","0","Hemel Hempstead"
"HP11","486900","192500","51","0","Hemel Hempstead"
"HP12","484600","192600","51","0","Hemel Hempstead"
"HP13","487100","193500","51","0","Hemel Hempstead"
"HP14","481000","195100","51","0","Hemel Hempstead"
"HP15","489100","196100","51","0","Hemel Hempstead"
"HP16","488600","201200","51","0","Hemel Hempstead"
"HP17","478000","209200","51","0","Hemel Hempstead"
"HP18","470200","213300","51","0","Hemel Hempstead"
"HP19","481000","214400","51","0","Hemel Hempstead"
"HP2","506800","208300","51","0","Hemel Hempstead"
"HP20","482500","214100","51","0","Hemel Hempstead"
"HP21","482400","212700","51","0","Hemel Hempstead"
"HP22","485100","212700","51","0","Hemel Hempstead"
"HP23","492400","211600","51","0","Hemel Hempstead"
"HP27","480800","203000","51","0","Hemel Hempstead"
"HP3","505600","205400","51","0","Hemel Hempstead"
"HP4","498900","208600","51","0","Hemel Hempstead"
"HP5","496200","202500","51","0","Hemel Hempstead"
"HP6","496900","198700","51","0","Hemel Hempstead"
"HP7","496200","197200","51","0","Hemel Hempstead"
"HP8","498700","194800","51","0","Hemel Hempstead"
"HP9","494300","191100","51","0","Hemel Hempstead"
"HR1","354100","240900","52","-2","Hereford"
"HR2","346200","234900","52","-2","Hereford"
"HR3","326400","244500","52","-3","Hereford"
"HR4","347500","243600","52","-2","Hereford"
"HR5","329800","255400","52","-3","Hereford"
"HR6","347400","259700","52","-2","Hereford"
"HR7","364400","254400","52","-2","Hereford"
"HR8","369600","238600","52","-2","Hereford"
"HR9","360000","223500","51","-2","Hereford"
"HS1","142700","933300","58","-6","Scottish Islands"
"HS2","137900","937600","58","-6","Scottish Islands"
"HS3","112300","898000","57","-6","Scottish Islands"
"HS4","121900","896300","57","-6","Scottish Islands"
"HS5","105300","889700","57","-6","Scottish Islands"
"HS6","83500","869100","57","-7","Scottish Islands"
"HS7","79800","852200","57","-7","Scottish Islands"
"HS8","77500","828400","57","-7","Scottish Islands"
"HS9","67600","800000","56","-7","Scottish Islands"
"HU1","509800","428700","53","0","Hull"
"HU10","502800","429500","53","0","Hull"
"HU11","517200","438100","53","0","Hull"
"HU12","523300","426900","53","0","Hull"
"HU13","503200","426500","53","0","Hull"
"HU14","498900","426800","53","0","Hull"
"HU15","490900","428900","53","0","Hull"
"HU16","504100","432900","53","0","Hull"
"HU17","503500","440100","53","0","Hull"
"HU18","520400","447500","53","0","Hull"
"HU19","534300","427100","53","0","Hull"
"HU2","509600","429500","53","0","Hull"
"HU20","498000","433500","53","0","Hull"
"HU3","507900","428500","53","0","Hull"
"HU4","505500","427800","53","0","Hull"
"HU5","507100","430500","53","0","Hull"
"HU6","507500","432900","53","0","Hull"
"HU7","510300","433800","53","0","Hull"
"HU8","512100","431600","53","0","Hull"
"HU9","513000","430200","53","0","Hull"
"HX1","408600","425000","53","-1","Halifax"
"HX2","406300","426800","53","-1","Halifax"
"HX3","410300","425600","53","-1","Halifax"
"HX4","407900","420400","53","-1","Halifax"
"HX5","410900","421100","53","-1","Halifax"
"HX6","405000","422400","53","-1","Halifax"
"HX7","399500","427000","53","-2","Halifax"
"IG1","543800","186500","51","0","Ilford"
"IG10","542900","196400","51","0","Ilford"
"IG11","545200","184000","51","0","Ilford"
"IG2","544200","188200","51","0","Ilford"
"IG3","545600","186900","51","0","Ilford"
"IG4","542400","188500","51","0","Ilford"
"IG5","543100","189700","51","0","Ilford"
"IG6","544700","190300","51","0","Ilford"
"IG7","544600","192600","51","0","Ilford"
"IG8","540800","191800","51","0","Ilford"
"IG9","541200","193700","51","0","Ilford"
"IP1","615300","245600","52","1","Ipswich"
"IP10","624300","240700","52","1","Ipswich"
"IP11","629000","235500","51","1","Ipswich"
"IP12","631000","249200","52","1","Ipswich"
"IP13","627000","259300","52","1","Ipswich"
"IP14","607300","260800","52","1","Ipswich"
"IP15","646000","257100","52","1","Ipswich"
"IP16","645000","262300","52","1","Ipswich"
"IP17","639200","264900","52","1","Ipswich"
"IP18","650200","276600","52","1","Ipswich"
"IP19","638100","277100","52","1","Ipswich"
"IP2","615000","243200","52","1","Ipswich"
"IP20","625900","283900","52","1","Ipswich"
"IP21","620300","279000","52","1","Ipswich"
"IP22","607800","279700","52","1","Ipswich"
"IP23","613000","272200","52","1","Ipswich"
"IP24","587600","283700","52","0","Ipswich"
"IP25","592300","302500","52","0","Ipswich"
"IP26","574900","293100","52","0","Ipswich"
"IP27","575800","284500","52","0","Ipswich"
"IP28","573700","272900","52","0","Ipswich"
"IP29","582000","258300","52","0","Ipswich"
"IP3","618600","243000","52","1","Ipswich"
"IP30","593800","260600","52","0","Ipswich"
"IP31","592900","269600","52","0","Ipswich"
"IP32","585500","265200","52","0","Ipswich"
"IP33","584900","263900","52","0","Ipswich"
"IP4","618000","245000","52","1","Ipswich"
"IP5","622200","245300","52","1","Ipswich"
"IP6","613200","252700","52","1","Ipswich"
"IP7","602100","245300","52","0","Ipswich"
"IP8","611300","244900","52","1","Ipswich"
"IP9","616200","237200","51","1","Ipswich"
"IV1","266300","846300","57","-4","Inverness"
"IV10","272900","857000","57","-4","Inverness"
"IV11","278500","867100","57","-4","Inverness"
"IV12","288500","855300","57","-3","Inverness"
"IV13","278900","829800","57","-4","Inverness"
"IV14","247700","857900","57","-4","Inverness"
"IV15","254800","859200","57","-4","Inverness"
"IV16","260600","866200","57","-4","Inverness"
"IV17","265300","870000","57","-4","Inverness"
"IV18","271600","870000","57","-4","Inverness"
"IV19","277500","881300","57","-4","Inverness"
"IV2","268600","844100","57","-4","Inverness"
"IV20","286600","879000","57","-3","Inverness"
"IV21","178500","876500","57","-5","Inverness"
"IV22","191300","877800","57","-5","Inverness"
"IV23","221000","879900","57","-5","Inverness"
"IV24","260400","891500","57","-4","Inverness"
"IV25","278900","890900","57","-4","Inverness"
"IV26","212100","896200","57","-5","Inverness"
"IV27","235800","935400","58","-4","Inverness"
"IV28","272600","904900","58","-4","Inverness"
"IV3","265400","845200","57","-4","Inverness"
"IV30","320800","863500","57","-3","Inverness"
"IV31","323200","870400","57","-3","Inverness"
"IV32","333700","860700","57","-3","Inverness"
"IV36","304200","859000","57","-3","Inverness"
"IV4","248000","842600","57","-4","Inverness"
"IV40","180000","826300","57","-5","Inverness"
"IV41","174800","826500","57","-5","Inverness"
"IV42","169000","823000","57","-5","Inverness"
"IV43","169600","813600","57","-5","Inverness"
"IV44","165500","809300","57","-5","Inverness"
"IV45","163300","804100","57","-5","Inverness"
"IV46","158800","809600","57","-5","Inverness"
"IV47","138400","831000","57","-6","Inverness"
"IV48","153300","831900","57","-6","Inverness"
"IV49","161800","822100","57","-5","Inverness"
"IV5","255400","844500","57","-4","Inverness"
"IV51","145500","851300","57","-6","Inverness"
"IV52","180300","833300","57","-5","Inverness"
"IV53","186200","833800","57","-5","Inverness"
"IV54","183000","843600","57","-5","Inverness"
"IV55","123500","850300","57","-6","Inverness"
"IV56","133800","839300","57","-6","Inverness"
"IV6","252900","851100","57","-4","Inverness"
"IV63","249200","828500","57","-4","Inverness"
"IV7","257500","857400","57","-4","Inverness"
"IV8","264500","853800","57","-4","Inverness"
"IV9","269800","855300","57","-4","Inverness"
"KA1","242800","636400","55","-4","Kilmarnock"
"KA10","233000","631600","55","-4","Kilmarnock"
"KA11","234700","639100","55","-4","Kilmarnock"
"KA12","232300","639400","55","-4","Kilmarnock"
"KA13","230200","643500","55","-4","Kilmarnock"
"KA14","232300","652900","55","-4","Kilmarnock"
"KA15","235200","653700","55","-4","Kilmarnock"
"KA16","253200","637300","55","-4","Kilmarnock"
"KA17","256300","637600","55","-4","Kilmarnock"
"KA18","258400","619700","55","-4","Kilmarnock"
"KA19","230900","609000","55","-4","Kilmarnock"
"KA2","238500","636600","55","-4","Kilmarnock"
"KA20","226900","642100","55","-4","Kilmarnock"
"KA21","224900","642200","55","-4","Kilmarnock"
"KA22","223400","643200","55","-4","Kilmarnock"
"KA23","220600","647900","55","-4","Kilmarnock"
"KA24","229500","649600","55","-4","Kilmarnock"
"KA25","231300","654300","55","-4","Kilmarnock"
"KA26","219800","595300","55","-4","Kilmarnock"
"KA27","199900","631800","55","-5","Kilmarnock"
"KA28","216600","655100","55","-4","Kilmarnock"
"KA29","221000","655200","55","-4","Kilmarnock"
"KA3","243000","641800","55","-4","Kilmarnock"
"KA30","220600","659700","55","-4","Kilmarnock"
"KA4","249900","636500","55","-4","Kilmarnock"
"KA5","249300","626600","55","-4","Kilmarnock"
"KA6","241500","616400","55","-4","Kilmarnock"
"KA7","233800","620200","55","-4","Kilmarnock"
"KA8","234900","622800","55","-4","Kilmarnock"
"KA9","235500","625700","55","-4","Kilmarnock"
"KT1","518500","169000","51","0","Kingston Upon Thames"
"KT10","514600","164500","51","0","Kingston Upon Thames"
"KT11","511300","160000","51","0","Kingston Upon Thames"
"KT12","510900","165500","51","0","Kingston Upon Thames"
"KT13","508000","164400","51","0","Kingston Upon Thames"
"KT14","505500","161100","51","0","Kingston Upon Thames"
"KT15","504800","163800","51","0","Kingston Upon Thames"
"KT16","503400","166000","51","0","Kingston Upon Thames"
"KT17","522000","161700","51","0","Kingston Upon Thames"
"KT18","521100","159000","51","0","Kingston Upon Thames"
"KT19","520600","162800","51","0","Kingston Upon Thames"
"KT2","519000","170000","51","0","Kingston Upon Thames"
"KT20","523400","155600","51","0","Kingston Upon Thames"
"KT21","518400","158300","51","0","Kingston Upon Thames"
"KT22","515900","157100","51","0","Kingston Upon Thames"
"KT23","513700","154900","51","0","Kingston Upon Thames"
"KT24","509600","153400","51","0","Kingston Upon Thames"
"KT3","521300","168200","51","0","Kingston Upon Thames"
"KT4","522300","165800","51","0","Kingston Upon Thames"
"KT5","519200","167300","51","0","Kingston Upon Thames"
"KT6","518300","167000","51","0","Kingston Upon Thames"
"KT7","516400","167000","51","0","Kingston Upon Thames"
"KT8","513900","168200","51","0","Kingston Upon Thames"
"KT9","518200","164200","51","0","Kingston Upon Thames"
"KW1","334600","952700","58","-3","Orkney"
"KW10","283200","900100","57","-3","Orkney"
"KW11","275200","937100","58","-4","Orkney"
"KW12","313100","958500","58","-3","Orkney"
"KW13","289400","953400","58","-3","Orkney"
"KW14","309600","967800","58","-3","Orkney"
"KW15","344900","1010700","58","-2","Orkney"
"KW16","326800","1008700","58","-3","Orkney"
"KW17","342500","1017600","59","-3","Orkney"
"KW2","331900","940600","58","-3","Orkney"
"KW3","325100","936100","58","-3","Orkney"
"KW5","319000","934000","58","-3","Orkney"
"KW6","315400","929800","58","-3","Orkney"
"KW7","311800","922900","58","-3","Orkney"
"KW8","302000","915300","58","-3","Orkney"
"KW9","290300","904200","58","-3","Orkney"
"KY1","329300","693400","56","-3","Kirkcaldy"
"KY10","356600","704400","56","-2","Kirkcaldy"
"KY11","311900","684700","56","-3","Kirkcaldy"
"KY12","307100","688100","56","-3","Kirkcaldy"
"KY13","311200","702700","56","-3","Kirkcaldy"
"KY14","323300","713800","56","-3","Kirkcaldy"
"KY15","335000","712500","56","-3","Kirkcaldy"
"KY16","349400","716900","56","-2","Kirkcaldy"
"KY2","326500","692800","56","-3","Kirkcaldy"
"KY3","323400","686300","56","-3","Kirkcaldy"
"KY4","315400","692100","56","-3","Kirkcaldy"
"KY5","319600","695500","56","-3","Kirkcaldy"
"KY6","325700","701100","56","-3","Kirkcaldy"
"KY7","328400","701100","56","-3","Kirkcaldy"
"KY8","337300","701000","56","-3","Kirkcaldy"
"KY9","348300","702200","56","-2","Kirkcaldy"
"L1","334900","390000","53","-2","Liverpool"
"L10","338500","397900","53","-2","Liverpool"
"L11","339300","395000","53","-2","Liverpool"
"L12","340600","393500","53","-2","Liverpool"
"L13","338900","391600","53","-2","Liverpool"
"L14","341600","391700","53","-2","Liverpool"
"L15","338900","389400","53","-2","Liverpool"
"L16","341000","389500","53","-2","Liverpool"
"L17","337500","387200","53","-2","Liverpool"
"L18","339700","387500","53","-2","Liverpool"
"L19","340000","385100","53","-2","Liverpool"
"L2","334300","390500","53","-2","Liverpool"
"L20","334400","395600","53","-2","Liverpool"
"L21","333700","397600","53","-2","Liverpool"
"L22","331900","398300","53","-3","Liverpool"
"L23","332200","399900","53","-3","Liverpool"
"L24","344300","383300","53","-2","Liverpool"
"L25","342600","387200","53","-2","Liverpool"
"L26","344600","385600","53","-2","Liverpool"
"L27","344300","388200","53","-2","Liverpool"
"L28","342600","393500","53","-2","Liverpool"
"L29","334800","401600","53","-2","Liverpool"
"L3","334600","390700","53","-2","Liverpool"
"L30","335600","399100","53","-2","Liverpool"
"L31","337900","402300","53","-2","Liverpool"
"L32","341000","398300","53","-2","Liverpool"
"L33","341900","399600","53","-2","Liverpool"
"L34","345900","393600","53","-2","Liverpool"
"L35","348000","391200","53","-2","Liverpool"
"L36","344200","391200","53","-2","Liverpool"
"L37","329600","407300","53","-3","Liverpool"
"L38","330400","403600","53","-3","Liverpool"
"L39","340700","407600","53","-2","Liverpool"
"L4","336200","393900","53","-2","Liverpool"
"L40","344400","412100","53","-2","Liverpool"
"L5","335200","392500","53","-2","Liverpool"
"L6","336900","391800","53","-2","Liverpool"
"L69","335300","390500","53","-2","Liverpool"
"L7","337000","390300","53","-2","Liverpool"
"L70","335500","390700","53","-2","Liverpool"
"L8","336000","388600","53","-2","Liverpool"
"L9","336800","396500","53","-2","Liverpool"
"LA1","347700","461500","54","-2","Lancaster"
"LA10","367900","491100","54","-2","Lancaster"
"LA11","339700","478700","54","-2","Lancaster"
"LA12","329400","479200","54","-3","Lancaster"
"LA13","321700","469800","54","-3","Lancaster"
"LA14","319600","469900","54","-3","Lancaster"
"LA15","323100","474000","54","-3","Lancaster"
"LA16","321600","477400","54","-3","Lancaster"
"LA17","323400","483200","54","-3","Lancaster"
"LA18","316900","480700","54","-3","Lancaster"
"LA19","310500","489500","54","-3","Lancaster"
"LA2","355900","463500","54","-2","Lancaster"
"LA20","321600","489400","54","-3","Lancaster"
"LA21","330300","497100","54","-3","Lancaster"
"LA22","336000","503500","54","-2","Lancaster"
"LA23","340800","497700","54","-2","Lancaster"
"LA3","342600","462000","54","-2","Lancaster"
"LA4","344300","464100","54","-2","Lancaster"
"LA5","348400","472200","54","-2","Lancaster"
"LA6","360100","475700","54","-2","Lancaster"
"LA7","349700","481400","54","-2","Lancaster"
"LA8","350600","492300","54","-2","Lancaster"
"LA9","351700","492500","54","-2","Lancaster"
"LD1","306800","263400","52","-3","Llandrindod Wells"
"LD2","304700","250200","52","-3","Llandrindod Wells"
"LD3","305800","230000","51","-3","Llandrindod Wells"
"LD4","293600","247800","52","-3","Llandrindod Wells"
"LD5","289400","248900","52","-3","Llandrindod Wells"
"LD6","297200","269000","52","-3","Llandrindod Wells"
"LD7","326100","273300","52","-3","Llandrindod Wells"
"LD8","328800","263800","52","-3","Llandrindod Wells"
"LE1","459000","304400","52","-1","Leicester"
"LE10","442900","293400","52","-1","Leicester"
"LE11","452900","319400","52","-1","Leicester"
"LE12","454500","319100","52","-1","Leicester"
"LE13","475200","319300","52","0","Leicester"
"LE14","474500","321300","52","0","Leicester"
"LE15","487900","307300","52","0","Leicester"
"LE16","475200","288200","52","0","Leicester"
"LE17","455900","285800","52","-1","Leicester"
"LE18","460200","298800","52","-1","Leicester"
"LE2","459900","301700","52","-1","Leicester"
